event ID,permissions,month,day,year,iso 8601,recording location,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18
01122,yes,04,11,1996,1996-04-11T00:00:00Z,PFA,Ubiquitous Recording: Film Sound and Audio Arts to Mid-Century,,,2364,,Douglas Kahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01123,no form,04,13,1996,1996-04-13T00:00:00Z,PFA,,,,2365,,Ruth Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01124,no form,04,13,1996,1996-04-13T00:00:00Z,PFA,,,,2366,,Robert Gitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01125,yes,04,14,1996,1996-04-14T00:00:00Z,PFA,,,tape 1,2367,,Guido Fink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01126,yes,04,14,1996,1996-04-14T00:00:00Z,PFA,,,tape 2,2368,,Guido Fink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01127,yes,04,16,1996,1996-04-16T00:00:00Z,PFA,,,,2369,,Lynda Goode Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01128,no form,04,18,1996,1996-04-18T00:00:00Z,PFA,,,,2370,,Wu Di,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01129,yes,04,21,1996,1996-04-21T00:00:00Z,PFA,,,,2371,,Martin Sulik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01130,yes,04,21,1996,1996-04-21T00:00:00Z,PFA,,,,2372,,Marek Pinowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01131,yes,04,21,1996,1996-04-21T00:00:00Z,PFA,,,,2373,,Laurent Chevallier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01132,yes,04,23,1996,1996-04-23T00:00:00Z,PFA,,,,2374,,Michel Khleifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01133,yes,04,25,1996,1996-04-25T00:00:00Z,PFA,,,,2375,,Fernando Perez,Daniel Diaz-Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01134,yes,04,27,1996,1996-04-27T00:00:00Z,PFA,,,,2376,,Bel kacem Hadjadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01135,yes,04,27,1996,1996-04-27T00:00:00Z,PFA,,,,2377,,Paul Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01136,yes,04,28,1996,1996-04-28T00:00:00Z,PFA,,,,2378,,Randa Chahal Sabbag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01137,yes,04,29,1996,1996-04-29T00:00:00Z,PFA,,,,2379,,Peter Bratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01138,yes,04,30,1996,1996-04-30T00:00:00Z,PFA,,,,2380,,Elise Hurwitz,David Sherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01139,yes,04,30,1996,1996-04-30T00:00:00Z,PFA,,,,2381,,Fred Kelemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01140,yes,05,01,1996,1996-05-01T00:00:00Z,PFA,,,,2382,,Malik Chibane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01141,yes,05,01,1996,1996-05-01T00:00:00Z,PFA,,,,2383,,Werner Penzel,Nicolas Humbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01142,no form,05,03,1996,1996-05-03T00:00:00Z,PFA,,,,2384,,Ning Ying,,,,,,,,,,,,On the beat,,,,,,,,,,,,,,,,,
01143,yes,05,04,1996,1996-05-04T00:00:00Z,PFA,,,,2385,,Frauke Sandig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01144,yes,05,21,1996,1996-05-21T00:00:00Z,PFA,,,,2386,,Jennifer Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01145,yes,05,28,1996,1996-05-28T00:00:00Z,PFA,,,,2387,,John Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01146,yes,05,29,1996,1996-05-29T00:00:00Z,PFA,,,,2388,,Michelle Handelman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01147,yes,06,04,1996,1996-06-04T00:00:00Z,PFA,,,,2389,,Vivian Kleiman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148,yes,06,05,1996,1996-06-05T00:00:00Z,PFA,new works on disability,,,2390,,Susan Abod,Mark Pacholec,Jessica Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,
01149,yes,06,12,1996,1996-06-12T00:00:00Z,PFA,,,,2391,,Laura Kipnis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01150,yes,06,18,1996,1996-06-18T00:00:00Z,PFA,,,,2392,,Robert Tullis,Deke Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01151,yes,06,25,1996,1996-06-25T00:00:00Z,PFA,,,,2393,,Steven Stahler,Sarah Lewison,Florence Dore,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152,yes,06,28,1996,1996-06-28T00:00:00Z,PFA,,"score by Dennis James, Musica Curiosa Ensemble",,2394,,Dennis James,Musica Curiosa Ensemble,,,,,,,,,,,Man with a Movie Camera,,,,,,,,,,,,,,,,,
01153,partial,07,02,1996,1996-07-02T00:00:00Z,PFA,,,,2395,,Joao Luiz Veira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01154,full,07,21,1996,1996-07-21T00:00:00Z,PFA,,,,2396,,Andrew Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01155,partial,07,23,1996,1996-07-23T00:00:00Z,PFA,,,,2397,,Rachel Libert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01156,partial,07,25,1996,1996-07-25T00:00:00Z,PFA,,,,2398,,Sue Yung Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01157,full,07,28,1996,1996-07-28T00:00:00Z,PFA,,,,2399,,Richard Hutson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01158,full,08,04,1996,1996-08-04T00:00:00Z,PFA,,,,2400,,Anh Bui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01159,partial,08,10,1996,1996-08-10T00:00:00Z,PFA,,,,2401,,Stanley Tucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01160,partial,08,11,1996,1996-08-11T00:00:00Z,PFA,,,,2402,,Carol Clover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01161,full,08,13,1996,1996-08-13T00:00:00Z,PFA,,,,2403,,Larry Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01162,partial,08,16,1996,1996-08-16T00:00:00Z,PFA,,,,2404,,Kyoko Hirano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01163,full,08,18,1996,1996-08-18T00:00:00Z,PFA,,,,2405,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01164,full,08,20,1996,1996-08-20T00:00:00Z,PFA,,,,2406,,Seymour Chatman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01165,no form,08,25,1996,1996-08-25T00:00:00Z,PFA,,,,2407,,Marilyn Fabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166,partial,09,10,1996,1996-09-10T00:00:00Z,PFA,,,,2408,,Valie Export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01167,full,09,11,1996,1996-09-11T00:00:00Z,PFA,,,,2409,,Tula Asselanis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01168,partial,09,18,1996,1996-09-18T00:00:00Z,PFA,,,,2410,,Stephen Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01169,partial,09,25,1996,1996-09-25T00:00:00Z,PFA,,,,2411,,Bart Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01170,full,10,05,1996,1996-10-05T00:00:00Z,PFA,,,,2412,,Thom Andersen,,,,,,,,,,,,Red Hollywood,,,,,,,,,,,,,,,,,
01171,partial,10,08,1996,1996-10-08T00:00:00Z,PFA,,,,2413,,Jack Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01172,full,10,09,1996,1996-10-09T00:00:00Z,PFA,low res festival,,,2414,,Laurence Arcadias,Mike Cachuela,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,
01173,no form,10,11,1996,1996-10-11T00:00:00Z,PFA,,,,2415,,Mark Cantor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01174,full,10,15,1996,1996-10-15T00:00:00Z,PFA,,,,2416,,Zoe Beloff,,,,,,,,,,,,A Trip to the Land of Knowledge,Beyond,,,,,,,,,,,,,,,,
01175,partial,10,16,1996,1996-10-16T00:00:00Z,PFA,,,,2417,,Teddy Dibble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01176,full,10,17,1996,1996-10-17T00:00:00Z,PFA,,,,2418,,Michael Rogin,,,,,,,,,,,,Red Hollywood,"Cry, the beloved country",,,,,,,,,,,,,,,,
01177,full,10,18,1996,1996-10-18T00:00:00Z,PFA,,,,2419,,Abraham Polonsky,,,,,,,,,,,,FORCE OF EVIL,,,,,,,,,,,,,,,,,
01178,partial,10,19,1996,1996-10-19T00:00:00Z,PFA,,,,2420,,Norma Barzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01179,partial,10,22,1996,1996-10-22T00:00:00Z,PFA,,,,2421,,Greta Snider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01180,full,10,24,1996,1996-10-24T00:00:00Z,PFA,,,,2422,,Karen Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01181,partial,10,25,1996,1996-10-25T00:00:00Z,PFA,,,,2423,,Paul Jarrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01182,no form,10,29,1996,1996-10-29T00:00:00Z,PFA,,,,2424,,Nathaniel Dorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01183,full,11,06,1996,1996-11-06T00:00:00Z,PFA,,,,2425,,Jane Cottis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01184,partial,11,10,1996,1996-11-10T00:00:00Z,PFA,,,,2426,,Kate Kline May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01185,partial,11,11,1996,1996-11-11T00:00:00Z,PFA,,,,2427,,Mandy Jacobson,Karmen Jelincic,Jadranka Cigelj,Nusreta Sivac,,,,,,,,,Calling the Ghosts,,,,,,,,,,,,,,,,,
01186,full,11,12,1996,1996-11-12T00:00:00Z,PFA,,,,2428,,Fred Camper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01187,partial,11,13,1996,1996-11-13T00:00:00Z,PFA,,,,2429,,"Dan Bond,",Greg Durbin,Luis Valdovino,,,,,,,,,,,,,,,,,,,,,,,,,,,
01188,partial,11,14,1996,1996-11-14T00:00:00Z,PFA,,,,2430,,Jan Krawitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01189,partial,11,18,1996,1996-11-18T00:00:00Z,PFA,,,,2431,,Marlon Fuentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01190,partial,11,19,1996,1996-11-19T00:00:00Z,PFA,,,,2432,,Leighton Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01191,no form,11,24,1996,1996-11-24T00:00:00Z,PFA,,,,2433,,Anthony Slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01192,partial,12,01,1996,1996-12-01T00:00:00Z,PFA,,,,2434,,Veronica Selver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01193,no form,12,03,1996,1996-12-03T00:00:00Z,PFA,,,,2435,,Henry Hills,Chana Pollack,Tim Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
01194,full,12,06,1996,1996-12-06T00:00:00Z,PFA,,,,2436,,Vivienne Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01195,full,01,21,1997,1997-01-21T00:00:00Z,PFA,,,,2437,,Sami Alkassim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196,partial,01,26,1997,1997-01-26T00:00:00Z,PFA,,,,2438,,Elia Suleiman,,,,,,,,,,,,Chronicle of a Disappearance,,,,,,,,,,,,,,,,,
01197,partial,02,01,1997,1997-02-01T00:00:00Z,PFA,,,,2439,,Nacer Khemir,,,,,,,,,,,,Navigators of the Desert,,,,,,,,,,,,,,,,,
01198,partial,02,02,1997,1997-02-02T00:00:00Z,PFA,,,,2440,,Nacer Khemir,,,,,,,,,,,,Dispersed by Time,,,,,,,,,,,,,,,,,
01199,partial,02,02,1997,1997-02-02T00:00:00Z,PFA,,,,2441,,Sabina Khemir,,,,,,,,,,,,Dispersed by Time,,,,,,,,,,,,,,,,,
01200,partial,02,07,1997,1997-02-07T00:00:00Z,PFA,,,,2442,,Magda Wassef,,,,,,,,,,,,Cheb,,,,,,,,,,,,,,,,,
01201,partial,02,09,1997,1997-02-09T00:00:00Z,PFA,,,,2443,,Lynn Hamrick,,,,,,,,,,,,Chess Kids,,,,,,,,,,,,,,,,,
01202,partial,02,18,1997,1997-02-18T00:00:00Z,PFA,,,b/side,2444,,Abigail Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01203,full,02,19,1997,1997-02-19T00:00:00Z,PFA,,,,2445,,Kelley Baker,,,,,,,,,,,,I’m Only Happy When It Rains,,,,,,,,,,,,,,,,,
01204,no form,02,23,1997,1997-02-23T00:00:00Z,PFA,,,,2446,,Barry Gifford,,,,,,,,,,,,Lost Highway,,,,,,,,,,,,,,,,,
01205,full,02,25,1997,1997-02-25T00:00:00Z,PFA,,,,2447,,Richard Myers,,,,,,,,,,,,Monstershow,,,,,,,,,,,,,,,,,
01206,no form,03,02,1997,1997-03-02T00:00:00Z,PFA,,accompaniment,tape 1,2448,,Jon Jang,,,,,,,,,,,,Arsenal,,,,,,,,,,,,,,,,,
01207,no form,03,02,1997,1997-03-02T00:00:00Z,PFA,,accompaniment,tape 2,2449,,Jon Jang,,,,,,,,,,,,Arsenal,,,,,,,,,,,,,,,,,
01208,no form,03,02,1997,1997-03-02T00:00:00Z,PFA,,Q&A,,2450,,Jon Jang,,,,,,,,,,,,Arsenal,,,,,,,,,,,,,,,,,
01209,full,03,05,1997,1997-03-05T00:00:00Z,PFA,,,,2451,,Sherry Millner,,,,,,,,,,,,"Unruly fan, unruly artist",,,,,,,,,,,,,,,,,
01210,partial,03,06,1997,1997-03-06T00:00:00Z,PFA,,,,2452,,Alan Sekula,,,,,,,,,,,,Men of the Port,,,,,,,,,,,,,,,,,
01211,partial,03,10,1997,1997-03-10T00:00:00Z,PFA,,,,2453,,Celine Parrenas,,,,,,,,,,,,"Dollar a Day, Ten Cents a Dance",,,,,,,,,,,,,,,,,
01212,full,03,11,1997,1997-03-11T00:00:00Z,PFA,,,,2454,,Shelly Silver,,,,,,,,,,,,37 Stories About Leaving Home,Private Wars,,,,,,,,,,,,,,,,
01213,full,03,19,1997,1997-03-19T00:00:00Z,PFA,,,,2455,,Cecilia Condit,Kathleen Woodward,,,,,,,,,,,Fairy Tales of Aging,,,,,,,,,,,,,,,,,
01214,,03,15,1983,1983-03-15T00:00:00Z,PFA,,,,601,,Michael Snow,Henry Kaiser,,,,,,,,,,,CONCERT,,,,,,,,,,,,,,,,,
01215,,05,01,1986,1986-05-01T00:00:00Z,PFA,,,,793,,Masahiro Shinoda,,,,,,,,,,,,Gonza the Separman,,,,,,,,,,,,,,,,,
01216,,03,02,1981,1981-03-02T00:00:00Z,PFA,,,,429,A,Enno Patalas,,,,,,,,,,,,SIEGFRIED,,,,,,,,,,,,,,,,,
01217,partial,04,01,1997,1997-04-01T00:00:00Z,PFA,,,,2456,,Pat O’Neill,,,,,,,,,,,,Trouble in the Image,,,,,,,,,,,,,,,,,
01218,full,04,02,1997,1997-04-02T00:00:00Z,PFA,,,,2457,,Akira Mizuta Lippitt,,,,,,,,,,,,Phenomenologies of the Surface,,,,,,,,,,,,,,,,,
01219,full,04,08,1997,1997-04-08T00:00:00Z,PFA,,,,2458,,Su Friedrich,,,,,,,,,,,,Hide and Seek,,,,,,,,,,,,,,,,,
01220,partial,04,15,1997,1997-04-15T00:00:00Z,PFA,,,,2459,,Yvonne Rainer,,,,,,,,,,,,MURDER and murder,,,,,,,,,,,,,,,,,
01221,full,04,22,1997,1997-04-22T00:00:00Z,PFA,,,,2460,,Hartmut Bitomsky,,,,,,,,,,,,Images of Germany (Deutschland Bilder),,,,,,,,,,,,,,,,,
01222,partial,04,26,1997,1997-04-26T00:00:00Z,PFA,,,,2461,,Thierry Michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01223,partial,04,27,1997,1997-04-27T00:00:00Z,PFA,,,,2462,,Werner Schroeter,,,,,,,,,,,,Love’s Debris,,,,,,,,,,,,,,,,,
01224,full,04,27,1997,1997-04-27T00:00:00Z,PFA,,,,2463,,Gustavo Mosquera,,,,,,,,,,,,Moebius,,,,,,,,,,,,,,,,,
01225,partial,04,30,1997,1997-04-30T00:00:00Z,PFA,,,,2464,,Bia Lessa,Dany Roland,,,,,,,,,,,Believe Me,,,,,,,,,,,,,,,,,
01226,no form,05,01,1997,1997-05-01T00:00:00Z,PFA,,,,2465,,Francesco Rosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01227,no form,05,01,1997,1997-05-01T00:00:00Z,PFA,,,,2466,,Francesco Rosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01228,full,05,01,1997,1997-05-01T00:00:00Z,PFA,,,,2467,,Werner Schweizer,,,,,,,,,,,,Noel Field -- The Fictitious Spy,,,,,,,,,,,,,,,,,
01229,partial,05,03,1997,1997-05-03T00:00:00Z,PFA,,,,2468,,Raul Ruiz,,,,,,,,,,,,Genealogies of a Crime,,,,,,,,,,,,,,,,,
01230,partial,05,03,1997,1997-05-03T00:00:00Z,PFA,,,,2469,,Jan Svankmajer,,,,,,,,,,,,Conspirators of Pleasure,,,,,,,,,,,,,,,,,
01231,full,05,04,1997,1997-05-04T00:00:00Z,PFA,,,,2470,,Ulrike Ottinger,,,,,,,,,,,,Exile Shanghai,,,,,,,,,,,,,,,,,
01232,partial ,05,04,1997,1997-05-04T00:00:00Z,PFA,,,,2471,,Moussa Sene Absa,,,,,,,,,,,,Tableau Ferraille,,,,,,,,,,,,,,,,,
01233,full,05,04,1997,1997-05-04T00:00:00Z,PFA,,,,2472,,Jose Araujo,,,,,,,,,,,,Landscapes of Memory,,,,,,,,,,,,,,,,,
01234,full,05,05,1997,1997-05-05T00:00:00Z,PFA,,,,2473,,Ira Sachs,,,,,,,,,,,,The Delta,,,,,,,,,,,,,,,,,
01235,partial,05,05,1997,1997-05-05T00:00:00Z,PFA,,,,2474,,Dusan Hanak,,,,,,,,,,,,Paper Heads,,,,,,,,,,,,,,,,,
01236,no form,05,06,1997,1997-05-06T00:00:00Z,PFA,,,,2475,,Alan Berliner,,,,,,,,,,,,Nobody’s Business,,,,,,,,,,,,,,,,,
01237,full,05,06,1997,1997-05-06T00:00:00Z,PFA,Phantom Cinema,,,2476,,Kerry Laitala,Timoleon Wilkins,Greta Snider,Dominic Angerame,,,,,,,,,,,,,,,,,,,,,,,,,,
01238,partial,05,07,1997,1997-05-07T00:00:00Z,PFA,,,,2477,,Isaac Julien,Joby Fanon,Fanotte Fanon,,,,,,,,,,"Frantz Fanon: Black Skin, White Mask",,,,,,,,,,,,,,,,,
01239,full,05,11,1997,1997-05-11T00:00:00Z,PFA,,,,2478,,Ralph Johnson,Lloyd Dunn,,,,,,,,,,,Public Works,,,,,,,,,,,,,,,,,
01240,partial,05,27,1997,1997-05-27T00:00:00Z,PFA,"Jokes, Absurdities, and Paradoxes: the Wit of Owen Land",,,2479,,Owen Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01241,partial                                                                                                                                                                                                                                                                                   ,06,06,1997,1997-06-06T00:00:00Z,PFA,,,,2480,,Stephen Frears,,,,,,,,,,,,One Fine Day,,,,,,,,,,,,,,,,,
01242,partial,06,07,1997,1997-06-07T00:00:00Z,PFA,,,,2481,,Stephen Frears,,,,,,,,,,,,"Me, I’m Afraid of Virginia Woolf",,,,,,,,,,,,,,,,,
01243,no form,,,,,PFA,,,No tape was made; see Verboten file for text of talk; Early Cinema and the Realms of Enchantment,,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244,full,06,08,1997,1997-06-08T00:00:00Z,PFA,Sinbad in the Dark,,,2482,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01245,full,06,12,1997,1997-06-12T00:00:00Z,PFA,Fairbanks and Arabian Nights,,,2483,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246,full,06,19,1997,1997-06-19T00:00:00Z,PFA,The Realm of Enchantment: Invisible Cities and Neorealist Fantasy,,,2484,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01247,full,06,22,1997,1997-06-22T00:00:00Z,PFA,The Realm of Enchantment: Updating Mother Goose,,,2485,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01248,partial,06,24,1997,1997-06-24T00:00:00Z,PFA,Thomas Edison Black Maria Film & Video Festival,,,2486,,Mark Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01249,full,06,26,1997,1997-06-26T00:00:00Z,PFA,,,,2487,,Russell Merritt,,,,,,,,,,,,Dreamchild,,,,,,,,,,,,,,,,,
01250,no form,07,16,1997,1997-07-16T00:00:00Z,PFA,,,,2488,,Ken Fuhrman,,,,,,,,,,,,Hot Rod,,,,,,,,,,,,,,,,,
01251,partial,07,22,1997,1997-07-22T00:00:00Z,PFA,Before the Animation Begins,,,2489,,John Canemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01252,full,08,19,1997,1997-08-19T00:00:00Z,PFA,,,,2490,,John Kirk,,,,,,,,,,,,Kiss me Deadly,,,,,,,,,,,,,,,,,
01253,partial,08,26,1997,1997-08-26T00:00:00Z,PFA,"Pre-War Disney: Entertainment, Politics, and Propaganda",,,2491,,Eric Smoodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01254,partial?,09,10,1997,1997-09-10T00:00:00Z,PFA,,,,2492,,Torsten Zenas Burns,Anthony Discenza,,,,,,,,,,,Gesture Incorporated,,,,,,,,,,,,,,,,,
01255,partial?,09,16,1997,1997-09-16T00:00:00Z,PFA,,,,2493,,Ernie Gehr,,,,,,,,,,,,For Daniel,,,,,,,,,,,,,,,,,
01256,partial?,09,17,1997,1997-09-17T00:00:00Z,PFA,,,,2494,,John Muse,,,,,,,,,,,,Nomads at the Door,,,,,,,,,,,,,,,,,
01257,full,09,21,1997,1997-09-21T00:00:00Z,PFA,,,,2495,,George Yoshida,,,,,,,,,,,,Whispering Sidewalks,,,,,,,,,,,,,,,,,
01258,full,09,23,1997,1997-09-23T00:00:00Z,PFA,,,,2496,,William Jones,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,
01259,partial,09,24,1997,1997-09-24T00:00:00Z,PFA,,,,2497,,Jeanne C. Finley,John Muse,,,,,,,,,,,O night without objects,,,,,,,,,,,,,,,,,
01260,full,09,30,1997,1997-09-30T00:00:00Z,PFA,Preserving Jack Smith’s films,,,2498,,Jerry Tartaglia,,,,,,,,,,,,No President,,,,,,,,,,,,,,,,,
01261,full,10,01,1997,1997-10-01T00:00:00Z,PFA,,,,2499,,Valerie Soe,,,,,,,,,,,,Beyond Asiaphilia,,,,,,,,,,,,,,,,,
01262,no form?,10,02,1997,1997-10-02T00:00:00Z,PFA,,,,2500,,Wojciech Has,,,,,,,,,,,,Saragossa Manuscript,,,,,,,,,,,,,,,,,
01263,no form?,10,03,1997,1997-10-03T00:00:00Z,PFA,,,,2501,,Wojciech Has,,,,,,,,,,,,THE Noose,Farewells,,,,,,,,,,,,,,,,
01264,partial?,10,07,1997,1997-10-07T00:00:00Z,PFA,,,,2502,,Robert Beavers,,,,,,,,,,,,"Du sang, de le volupte et de la mort",,,,,,,,,,,,,,,,,
01265,full,10,08,1997,1997-10-08T00:00:00Z,PFA,Dark Raptures of Mike Davis’ L. A.,,tape 1,2503,,Mike Davis,David Reid,Kerwin Lee Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,
01266,full?,10,08,1997,1997-10-08T00:00:00Z,PFA,Dark Raptures of Mike Davis’ L. A.,,tape 2,2504,,Mike Davis,David Reid,Kerwin Lee Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,
01267,no form?,10,14,1997,1997-10-14T00:00:00Z,PFA,,,,2505,,Lynne Sachs,,,,,,,,,,,,Creosote,"Biography of Lilith, A",,,,,,,,,,,,,,,,
01268,full,10,22,1997,1997-10-22T00:00:00Z,PFA,,,,2506,,Debra Zimmerman,,,,,,,,,,,,Ever Shot Anyone?,,,,,,,,,,,,,,,,,
01269,full,10,29,1997,1997-10-29T00:00:00Z,PFA,,,,2507,,Barbara Hammer,,,,,,,,,,,,Tender Fictions,,,,,,,,,,,,,,,,,
01270,full?,11,04,1997,1997-11-04T00:00:00Z,PFA,,,,2508,,Richard Lerman,,,,,,,,,,,,"Sound art of Richard Lerman, the",,,,,,,,,,,,,,,,,
01271,partial,11,11,1997,1997-11-11T00:00:00Z,PFA,,,,2509,,Deborah Stratman,Sharon Lockhart,,,,,,,,,,,Imaginative spaces,,,,,,,,,,,,,,,,,
01272,none,11,18,1997,1997-11-18T00:00:00Z,PFA,,,,2510,,Daniel Eisenberg,,,,,,,,,,,,Persistence,,,,,,,,,,,,,,,,,
01273,partial,11,20,1997,1997-11-20T00:00:00Z,PFA,,,,2511,,Bill Morrison,,,,,,,,,,,,The Film of her,,,,,,,,,,,,,,,,,
01274,none,11,24,1997,1997-11-24T00:00:00Z,PFA,,,,2512,,Michelle Valladares,,,,,,,,,,,,Landscapes of Memory,,,,,,,,,,,,,,,,,
01275,partial,12,02,1997,1997-12-02T00:00:00Z,PFA,Herbert’s Hippopotamus: A story about revolution in paradise,,,2513,,Paul Alexander Juutilainen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01276,full,12,03,1997,1997-12-03T00:00:00Z,PFA,Shooting stars: Celebrity impersonations,,,2514,,Anne Mcguire,Kia Simon,Jon Moritsuga,,,,,,,,,,,Fame whore,,,,,,,,,,,,,,,,
01277,no form,12,05,1997,1997-12-05T00:00:00Z,PFA,,,,2515,,Alberto Sordi,Albert Johnson,,,,,,,,,,,Scientific Cardplayer,Welcome Sordi,,,,,,,,,,,,,,,,
01278,no form,01,20,1998,1998-01-20T00:00:00Z,PFA,Always at the avant-garde of the avant-garde until paradise and beyond: The Letterists,The Public: Letterists: Council of the French section of the international front of supercapitalist youth,,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01279,no form,01,22,1998,1998-01-22T00:00:00Z,PFA,,,,2517,,Anne Nesbet,,,,,,,,,,,,Strike,,,,,,,,,,,,,,,,,
01280,full,01,24,1998,1998-01-24T00:00:00Z,PFA,Forbidden Animation,,,2518,,Karl F. Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01281,no form,01,25,1998,1998-01-25T00:00:00Z,PFA,,,,2519,,Anne Nesbet,,,,,,,,,,,,Battleship Potemkin,,,,,,,,,,,,,,,,,
01282,full,02,01,1998,1998-02-01T00:00:00Z,PFA,An Afternoon with William Wegman,,,2520,,William Wegman,,,,,,,,,,,,,Mother Goose,Hardly Boys in Hardly Gold,,,,,,,,,,,,,,,
